Time,Average(A)
(us),(V)
216.4116944,-0.03059697
216.4156944,-0.03057099
216.4196944,-0.03053879
216.4236944,-0.03050707
216.4276944,-0.03047369
216.4316944,-0.03043891
216.4356944,-0.03040384
216.4396944,-0.03036762
216.4436944,-0.03032778
216.4476944,-0.03028607
216.4516944,-0.03024386
216.4556944,-0.03020237
216.4596944,-0.03015564
216.4636944,-0.03011225
216.4676944,-0.03006336
216.4716944,-0.03001427
216.4756944,-0.02996038
216.4796944,-0.02991151
216.4836944,-0.02985666
216.4876944,-0.02979968
216.4916944,-0.02974342
216.4956944,-0.02968475
216.4996944,-0.02962562
216.5036944,-0.02956625
216.5076944,-0.02950497
216.5116944,-0.02944108
216.5156944,-0.02937529
216.5196944,-0.02930662
216.5236944,-0.02924081
216.5276944,-0.02917166
216.5316944,-0.02910015
216.5356944,-0.02902907
216.5396944,-0.02895302
216.5436944,-0.02887936
216.5476944,-0.02880353
216.5516944,-0.02872701
216.5556944,-0.02864569
216.5596944,-0.02856656
216.5636944,-0.02848381
216.5676944,-0.02840061
216.5716944,-0.02831835
216.5756944,-0.02823179
216.5796944,-0.02814549
216.5836944,-0.02805631
216.5876944,-0.02796571
216.5916944,-0.02787463
216.5956944,-0.02778427
216.5996944,-0.02769152
216.6036944,-0.02759568
216.6076944,-0.02750006
216.6116944,-0.02740208
216.6156944,-0.02730481
216.6196944,-0.02720394
216.6236944,-0.02710453
216.6276944,-0.02700057
216.6316944,-0.02689828
216.6356944,-0.02679265
216.6396944,-0.02668585
216.6436944,-0.02657808
216.6476944,-0.02647315
216.6516944,-0.02636301
216.6556944,-0.02625239
216.6596944,-0.02613699
216.6636944,-0.02602564
216.6676944,-0.02591239
216.6716944,-0.02579793
216.6756944,-0.02568135
216.6796944,-0.02556405
216.6836944,-0.0254446
216.6876944,-0.02532252
216.6916944,-0.02520283
216.6956944,-0.02508051
216.6996944,-0.02495747
216.7036944,-0.02483444
216.7076944,-0.02470927
216.7116944,-0.02458218
216.7156944,-0.0244551
216.7196944,-0.02432826
216.7236944,-0.02419809
216.7276944,-0.02406669
216.7316944,-0.02393485
216.7356944,-0.02380302
216.7396944,-0.0236683
216.7436944,-0.02353502
216.7476944,-0.02340101
216.7516944,-0.02326107
216.7556944,-0.02312469
216.7596944,-0.02298449
216.7636944,-0.02284787
216.7676944,-0.02270816
216.7716944,-0.02256557
216.7756944,-0.02242275
216.7796944,-0.02227971
216.7836944,-0.02213665
216.7876944,-0.02199191
216.7916944,-0.02184553
216.7956944,-0.02169889
216.7996944,-0.02155321
216.8036944,-0.02140228
216.8076944,-0.02125471
216.8116944,-0.02110449
216.8156944,-0.02095262
216.8196944,-0.02080218
216.8236944,-0.02064791
216.8276944,-0.02049652
216.8316944,-0.02034368
216.8356944,-0.02018776
216.8396944,-0.02003277
216.8436944,-0.01987445
216.8476944,-0.01971972
216.8516944,-0.0195583
216.8556944,-0.01940191
216.8596944,-0.01924048
216.8636944,-0.0190836
216.8676944,-0.01892244
216.8716944,-0.0187591
216.8756944,-0.01859865
216.8796944,-0.01843722
216.8836944,-0.01827057
216.8876944,-0.01810965
216.8916944,-0.01794249
216.8956944,-0.01777893
216.8996944,-0.01761228
216.9036944,-0.01744849
216.9076944,-0.01727991
216.9116944,-0.0171104
216.9156944,-0.01694182
216.9196944,-0.01677326
216.9236944,-0.0166059
216.9276944,-0.01643469
216.9316944,-0.01626446
216.9356944,-0.01609566
216.9396944,-0.01592303
216.9436944,-0.0157509
216.9476944,-0.01557683
216.9516944,-0.01540588
216.9556944,-0.01523184
216.9596944,-0.01505683
216.9636944,-0.01488397
216.9676944,-0.01470921
216.9716944,-0.01453516
216.9756944,-0.01435801
216.9796944,-0.01418229
216.9836944,-0.01400562
216.9876944,-0.01382965
216.9916944,-0.01365394
216.9956944,-0.01347441
216.9996944,-0.01329677
217.0036944,-0.01311891
217.0076944,-0.01293938
217.0116944,-0.01275912
217.0156944,-0.01257816
217.0196944,-0.01239982
217.0236944,-0.01222147
217.0276944,-0.01204194
217.0316944,-0.01186097
217.0356944,-0.01168072
217.0396944,-0.01149904
217.0436944,-0.01131617
217.0476944,-0.01113474
217.0516944,-0.01095352
217.0556944,-0.01077256
217.0596944,-0.01058682
217.0636944,-0.01040729
217.0676944,-0.01022322
217.0716943,-0.01004131
217.0756943,-0.00985605
217.0796943,-0.00967556
217.0836943,-0.00948983
217.0876943,-0.00930957
217.0916943,-0.00912504
217.0956943,-0.00894026
217.0996943,-0.00875572
217.1036943,-0.00857213
217.1076943,-0.00838759
217.1116943,-0.00820352
217.1156943,-0.00801874
217.1196943,-0.00783635
217.1236943,-0.00765037
217.1276943,-0.00746535
217.1316943,-0.00728105
217.1356943,-0.0070946
217.1396943,-0.00691149
217.1436943,-0.00672766
217.1476943,-0.00654169
217.1516943,-0.00635667
217.1556943,-0.00617404
217.1596943,-0.00598831
217.1636943,-0.00580472
217.1676943,-0.00562041
217.1716943,-0.00543397
217.1756943,-0.00524895
217.1796943,-0.00506369
217.1836943,-0.00488129
217.1876943,-0.00469508
217.1916943,-0.00451102
217.1956943,-0.00432839
217.1996943,-0.00414503
217.2036943,-0.00396097
217.2076943,-0.00377762
217.2116943,-0.00359356
217.2156943,-0.00340973
217.2196943,-0.00322567
217.2236943,-0.00304637
217.2276943,-0.00285968
217.2316943,-0.00267705
217.2356943,-0.00249584
217.2396943,-0.00231488
217.2436943,-0.00213129
217.2476943,-0.00194913
217.2516943,-0.00176435
217.2556943,-0.00158506
217.2596943,-0.00140504
217.2636943,-0.00122313
217.2676943,-0.00104168
217.2716943,-0.00086
217.2756943,-0.00068023
217.2796943,-0.00050236
217.2836943,-0.00032259
217.2876943,-0.00014091
217.2916943,0.00003982
217.2956943,0.00021816
217.2996943,0.00039555
217.3036943,0.00057389
217.3076943,0.00075343
217.3116943,0.00092867
217.3156943,0.00110534
217.3196943,0.00128392
217.3236943,0.00146131
217.3276943,0.00163656
217.3316943,0.00181251
217.3356943,0.00199014
217.3396943,0.00216491
217.3436943,0.00233753
217.3476943,0.00251229
217.3516943,0.00268754
217.3556943,0.00285873
217.3596943,0.00303302
217.3636943,0.00320588
217.3676943,0.00337754
217.3716943,0.00354826
217.3756943,0.00372207
217.3796943,0.00389206
217.3836943,0.00406326
217.3876943,0.0042323
217.3916943,0.0043992
217.3956943,0.00457015
217.3996943,0.00473967
217.4036943,0.00490561
217.4076943,0.00507371
217.4116943,0.0052437
217.4156943,0.00540869
217.4196943,0.00557535
217.4236943,0.0057382
217.4276943,0.00590343
217.4316943,0.00606818
217.4356943,0.0062346
217.4396943,0.00639697
217.4436943,0.00655958
217.4476943,0.00672456
217.4516943,0.00688312
217.4556943,0.00704548
217.4596943,0.00720523
217.4636943,0.00736712
217.4676943,0.00752425
217.4716943,0.00768495
217.4756943,0.00784135
217.4796943,0.00800038
217.4836943,0.0081556
217.4876943,0.00831439
217.4916943,0.00846841
217.4956943,0.00862434
217.4996943,0.00877956
217.5036943,0.00893334
217.5076943,0.00908807
217.5116943,0.00923925
217.5156943,0.0093935
217.5196943,0.00954252
217.5236943,0.00969392
217.5276943,0.00984509
217.5316943,0.00999411
217.5356943,0.01014145
217.5396943,0.01029214
217.5436943,0.01043971
217.5476943,0.01058611
217.5516943,0.0107318
217.5556943,0.01087772
217.5596943,0.01102195
217.5636943,0.01117073
217.5676943,0.01130927
217.5716943,0.01145375
217.5756943,0.01159848
217.5796943,0.01173677
217.5836943,0.01187672
217.5876943,0.01201905
217.5916943,0.01215734
217.5956943,0.01229444
217.5996943,0.01243367
217.6036943,0.01257101
217.6076943,0.01270738
217.6116943,0.01284305
217.6156943,0.01297872
217.6196943,0.01310985
217.6236943,0.01324504
217.6276943,0.01337808
217.6316943,0.01351041
217.6356943,0.01364154
217.6396943,0.01377315
217.6436943,0.01390166
217.6476943,0.01403112
217.6516943,0.01415964
217.6556943,0.01428839
217.6596943,0.01441309
217.6636943,0.01453778
217.6676943,0.01466295
217.6716943,0.01478716
217.6756943,0.01491187
217.6796943,0.01503609
217.6836943,0.01515744
217.6876943,0.01527976
217.6916943,0.01539969
217.6956943,0.01551938
217.6996943,0.01563883
217.7036943,0.01575779
217.7076943,0.01587177
217.7116943,0.01598884
217.7156943,0.01610614
217.7196943,0.01622106
217.7236943,0.01633551
217.7276943,0.01645043
217.7316943,0.01656226
217.7356943,0.01667192
217.7396943,0.01678471
217.7436943,0.01689415
217.7476943,0.01700596
217.7516943,0.0171142
217.7556943,0.01722126
217.7596943,0.01732926
217.7636943,0.01743299
217.7676943,0.017541
217.7716943,0.0176459
217.7756943,0.01775128
217.7796943,0.01785332
217.7836943,0.01795633
217.7876943,0.01805648
217.7916943,0.01815709
217.7956943,0.01825913
217.7996943,0.01835808
217.8036943,0.01845654
217.8076943,0.01855334
217.8116943,0.01865063
217.8156943,0.01874621
217.8196943,0.01884207
217.8236943,0.01893483
217.8276943,0.01902709
217.8316943,0.01912246
217.8356943,0.01921283
217.8396943,0.01930439
217.8436943,0.01939475
217.8476943,0.019482
217.8516943,0.01957381
217.8556943,0.01966157
217.8596943,0.0197469
217.8636943,0.01983441
217.8676943,0.01991954
217.8716943,0.02000394
217.8756943,0.02008858
217.8796943,0.02017179
217.8836943,0.02025095
217.8876943,0.0203332
217.8916943,0.02041618
217.8956943,0.02049223
217.8996943,0.02057425
217.9036943,0.02065057
217.9076943,0.02073091
217.9116943,0.02080577
217.9156943,0.02088279
217.9196943,0.02095861
217.9236943,0.02103156
217.9276943,0.02110595
217.9316943,0.02117844
217.9356943,0.02125116
217.9396943,0.02132268
217.9436943,0.02139159
217.9476943,0.02146192
217.9516943,0.02153036
217.9556943,0.02159806
217.9596943,0.02166744
217.9636943,0.02173325
217.9676943,0.02180048
217.9716943,0.02186389
217.9756943,0.02192756
217.9796943,0.02199123
217.9836943,0.02205298
217.9876943,0.0221152
217.9916943,0.02217553
217.9956943,0.02223895
217.9996943,0.02229736
218.0036943,0.02235554
218.0076943,0.02241635
218.0116943,0.02247046
218.0156943,0.02252768
218.0196943,0.022583
218.0236943,0.02263665
218.0276943,0.02269363
218.0316943,0.0227475
218.0356943,0.0228002
218.0396943,0.02285337
218.0436943,0.02290465
218.0476943,0.02295398
218.0516943,0.02300311
218.0556943,0.02305413
218.0596943,0.02310562
218.0636943,0.02315022
218.0676943,0.02319622
218.0716943,0.0232427
218.0756943,0.02328874
218.0796943,0.02333333
218.0836943,0.02337767
218.0876943,0.02342107
218.0916943,0.02346565
218.0956943,0.02350927
218.0996943,0.0235479
218.1036943,0.02358772
218.1076943,0.02362802
218.1116943,0.02366905
218.1156943,0.02370694
218.1196943,0.02374485
218.1236943,0.02378038
218.1276943,0.02381947
218.1316943,0.02385502
218.1356943,0.02388886
218.1396943,0.02392582
218.1436943,0.0239592
218.1476943,0.02399329
218.1516943,0.02402381
218.1556943,0.02405553
218.1596943,0.02408602
218.1636943,0.02411919
218.1676943,0.02414802
218.1716943,0.02417545
218.1756943,0.02420551
218.1796943,0.02423363
218.1836943,0.02426247
218.1876943,0.02428823
218.1916943,0.02431303
218.1956943,0.02433972
218.1996943,0.02436643
218.2036943,0.02439123
218.2076943,0.02441101
218.2116943,0.02443486
218.2156943,0.02445871
218.2196943,0.02448063
218.2236943,0.02450209
218.2276943,0.02452141
218.2316943,0.02454264
218.2356943,0.02456121
218.2396943,0.02458197
218.2436943,0.02460104
218.2476943,0.02461607
218.2516943,0.02463441
218.2556943,0.02464992
218.2596943,0.02466732
218.2636943,0.02468186
218.2676943,0.02469786
218.2716943,0.02471405
218.2756943,0.02472525
218.2796943,0.02474006
218.2836943,0.02475243
218.2876943,0.02476485
218.2916943,0.02477461
218.2956943,0.02478558
218.2996943,0.02479703
218.3036943,0.0248092
218.3076943,0.02481683
218.3116943,0.02482565
218.3156943,0.02483374
218.3196943,0.02484306
218.3236943,0.02485068
218.3276943,0.02485592
218.3316943,0.02486379
218.3356943,0.0248688
218.3396943,0.02487262
218.3436943,0.02487715
218.3476943,0.02488097
218.3516943,0.02488765
218.3556943,0.0248905
218.3596943,0.02489623
218.3636943,0.02489552
218.3676943,0.02489766
218.3716943,0.02489907
218.3756943,0.02489981
218.3796943,0.02490196
218.3836943,0.02490267
218.3876943,0.02490219
218.3916943,0.02489958
218.3956943,0.02489838
218.3996943,0.02489504
218.4036943,0.02489504
218.4076943,0.02489408
218.4116943,0.02488884
218.4156943,0.02488479
218.4196943,0.02488312
218.4236943,0.02487836
218.4276943,0.02487192
218.4316943,0.02486857
218.4356943,0.02486404
218.4396943,0.02485689
218.4436943,0.02485212
218.4476943,0.0248445
218.4516943,0.02483782
218.4556943,0.02483066
218.4596943,0.02482089
218.4636943,0.0248123
218.4676943,0.02480563
218.4716943,0.02479538
218.4756943,0.02478657
218.4796943,0.02477557
218.4836943,0.02476867
218.4876943,0.02475413
218.4916943,0.02474531
218.4956943,0.02473458
218.4996943,0.02472267
218.5036943,0.02471122
218.5076943,0.0246993
218.5116943,0.02468474
218.5156943,0.02467307
218.5196943,0.02465994
218.5236943,0.02464636
218.5276943,0.02463157
218.5316943,0.02461941
218.5356943,0.02460202
218.5396943,0.02458748
218.5436943,0.02457413
218.5476943,0.02455814
218.5516943,0.02454194
218.5556943,0.024525
218.5596943,0.02450856
218.5636943,0.02449186
218.5676943,0.02447493
218.5716943,0.02445825
218.5756943,0.02444011
218.5796943,0.02442249
218.5836943,0.02440315
218.5876943,0.02438695
218.5916943,0.02436813
218.5956943,0.02434784
218.5996943,0.02432735
218.6036943,0.02430969
218.6076943,0.02428896
218.6116943,0.02426939
218.6156943,0.02424888
218.6196943,0.02423006
218.6236943,0.02420812
218.6276943,0.02418643
218.6316943,0.02416639
218.6356943,0.02414207
218.6396943,0.02412444
218.6436943,0.0241001
218.6476943,0.02407889
218.6516943,0.02405456
218.6556943,0.02403335
218.6596943,0.0240107
218.6636943,0.02398687
218.6676943,0.02396516
218.6716943,0.0239387
218.6756943,0.02391318
218.6796943,0.02389125
218.6836943,0.0238717
218.6876943,0.02384381
218.6916943,0.02381947
218.6956943,0.02379707
218.6996943,0.02377061
218.7036943,0.02374416
218.7076943,0.02371959
218.7116943,0.02369407
218.7156943,0.02366833
218.7196943,0.02364232
218.7236943,0.02361516
218.7276943,0.02359036
218.7316943,0.02356436
218.7356943,0.02353838
218.7396943,0.02351048
218.7436943,0.02348331
218.7476943,0.02345826
218.7516943,0.02342942
218.7556943,0.02340295
218.7596943,0.02337458
218.7636943,0.02334764
218.7676943,0.02332307
218.7716943,0.02329209
218.7756943,0.02326179
218.7796943,0.02323461
218.7836943,0.02320792
218.7876943,0.02318001
218.7916943,0.02315093
218.7956943,0.02312017
218.7996943,0.02309561
218.8036943,0.02306557
218.8076943,0.02303577
218.8116943,0.02300692
218.8156943,0.02297951
218.8196943,0.02294733
218.8236943,0.02291918
218.8276943,0.02288842
218.8316943,0.02285885
218.8356943,0.0228281
218.8396943,0.02279996
218.8436943,0.0227685
218.8476943,0.02273916
218.8516943,0.02270769
218.8556943,0.02268098
218.8596943,0.0226488
218.8636943,0.02261708
218.8676943,0.02258823
218.8716943,0.02255677
218.8756943,0.02252768
218.8796943,0.02249548
218.8836943,0.02246329
218.8876943,0.02243469
218.8916943,0.02240536
218.8956943,0.02237316
218.8996943,0.02234099
218.9036943,0.02231023
218.9076943,0.02227899
218.9116943,0.02224991
218.9156943,0.02221676
218.9196943,0.02218481
218.9236943,0.02215406
218.9276943,0.02212258
218.9316943,0.02209182
218.9356943,0.02205821
218.9396943,0.02202959
218.9436943,0.02199454
218.9476943,0.02196498
218.9516943,0.02193327
218.9556943,0.02189989
218.9596943,0.02186937
218.9636943,0.02183671
218.9676943,0.02180381
218.9716943,0.02177426
218.9756943,0.02174206
218.9796943,0.02171009
218.9836943,0.02167767
218.9876943,0.02164715
218.9916943,0.02161211
218.9956943,0.02158326
218.9996943,0.02154964
219.0036943,0.02151697
219.0076943,0.02148647
219.0116943,0.02145284
219.0156943,0.02142066
219.0196943,0.02139037
219.0236943,0.02135676
219.0276943,0.02132503
219.0316943,0.02129262
219.0356943,0.02125923
219.0396943,0.02122919
219.0436943,0.0211951
219.0476943,0.02116172
219.0516943,0.0211312
219.0556943,0.02110212
219.0596943,0.02106635
219.0636943,0.02103535
219.0676943,0.02100436
219.0716943,0.02097121
219.0756943,0.02093974
219.0796943,0.02090709
219.0836943,0.02087418
219.0876943,0.02084343
219.0916943,0.02080909
219.0956943,0.02078022
219.0996943,0.02074829
219.1036943,0.02071419
219.1076943,0.02068249
219.1116943,0.02064814
219.1156943,0.02061738
219.1196943,0.02058734
219.1236943,0.02055444
219.1276943,0.02052226
219.1316943,0.02049007
219.1356943,0.02045931
219.1396943,0.02042378
219.1436943,0.02039447
219.1476943,0.02036037
219.1516943,0.02033105
219.1556943,0.02029885
219.1596943,0.02026523
219.1636943,0.02023567
219.1676943,0.02020395
219.1716943,0.02017178
219.1756943,0.02013888
219.1796943,0.02010788
219.1836943,0.02007592
219.1876943,0.0200466
219.1916943,0.02001202
219.1956943,0.01998365
219.1996943,0.0199498
219.2036943,0.01991714
219.2076943,0.01988663
219.2116943,0.01985729
219.2156943,0.01982224
219.2196943,0.01979267
219.2236943,0.0197643
219.2276943,0.01973069
219.2316943,0.01969803
219.2356943,0.01966893
219.2396943,0.01963699
219.2436943,0.01960909
219.2476943,0.01957453
219.2516943,0.01954376
219.2556943,0.01951252
219.2596943,0.01948391
219.2636943,0.01944935
219.2676943,0.01942073
219.2716943,0.01938784
219.2756943,0.01935804
219.2796943,0.01932752
219.2836943,0.01929818
219.2876943,0.01926529
219.2916943,0.01923738
219.2956943,0.01920376
219.2996943,0.01917564
219.3036943,0.01914534
219.3076943,0.01911532
219.3116943,0.0190848
219.3156943,0.01905522
219.3196943,0.01902401
219.3236943,0.01899228
219.3276943,0.01896247
219.3316943,0.01893291
219.3356943,0.01890122
219.3396943,0.01887259
219.3436943,0.01884209
219.3476943,0.01881298
219.3516943,0.01878176
219.3556943,0.01875505
219.3596943,0.01872215
219.3636943,0.01869115
219.3676943,0.01866206
219.3716943,0.0186337
219.3756943,0.01860247
219.3796943,0.01857552
219.3836943,0.01854309
219.3876943,0.018514
219.3916943,0.01848468
219.3956943,0.01845559
219.3996943,0.01842554
219.4036943,0.01839669
219.4076943,0.01836738
219.4116943,0.01833566
219.4156943,0.01830943
219.4196943,0.01828011
219.4236943,0.01824888
219.4276943,0.01821955
219.4316943,0.01818927
219.4356943,0.01816017
219.4396943,0.01813229
219.4436943,0.01810295
219.4476943,0.0180753
219.4516943,0.01804503
219.4556943,0.0180157
219.4596943,0.0179878
219.4636943,0.01795751
219.4676943,0.01793081
219.4716943,0.01790031
219.4756943,0.01787169
219.4796943,0.01784403
219.4836943,0.017814
219.4876943,0.01778253
219.4916943,0.017757
219.4956943,0.01772603
219.4996943,0.01769931
219.5036943,0.01766927
219.5076943,0.01764138
219.5116943,0.01761348
219.5156943,0.01758702
219.5196943,0.01755506
219.5236943,0.01752693
219.5276943,0.01749808
219.5316943,0.0174697
219.5356943,0.01744086
219.5396943,0.01741249
219.5436943,0.01738221
219.5476943,0.01735335
219.5516943,0.01732498
219.5556943,0.01729636
219.5596943,0.01726871
219.5636943,0.01723961
219.5676943,0.01720838
219.5716943,0.01718192
219.5756943,0.01715283
219.5796943,0.01712351
219.5836943,0.01709418
219.5876943,0.017067
219.5916943,0.01703577
219.5956943,0.01700979
219.5996943,0.0169776
219.6036943,0.01695233
219.6076943,0.01692061
219.6116943,0.01689391
219.6156943,0.01686506
219.6196943,0.01683312
219.6236943,0.01680783
219.6276943,0.01677684
219.6316943,0.01675014
219.6356943,0.01671986
219.6396943,0.01669053
